iter	Passed	Remaining
9449	54800	3189
9450	54810	3183
9451	54824	3178
9452	54831	3172
9453	54836	3166
9454	54841	3161
9455	54850	3155
9456	54861	3150
9457	54867	3144
9458	54872	3138
9459	54878	3132
9460	54880	3126
9461	54886	3120
9462	54890	3114
9463	54892	3108
9464	54895	3102
9465	54899	3097
9466	54904	3091
9467	54908	3085
9468	54913	3079
9469	54917	3073
9470	54921	3067
9471	54926	3061
9472	54930	3055
9473	54934	3050
9474	54939	3044
9475	54943	3038
9476	54947	3032
9477	54951	3026
9478	54956	3020
9479	54960	3014
9480	54964	3008
9481	54967	3002
9482	54970	2996
9483	54974	2991
9484	54978	2985
9485	54983	2979
9486	54985	2973
9487	54990	2967
9488	54996	2961
9489	55002	2955
9490	55010	2950
9491	55015	2944
9492	55019	2938
9493	55024	2932
9494	55028	2926
9495	55033	2920
9496	55037	2915
9497	55041	2909
9498	55045	2903
9499	55050	2897
9500	55054	2891
9501	55058	2885
9502	55061	2879
9503	55065	2873
9504	55069	2867
9505	55075	2862
9506	55079	2856
9507	55083	2850
9508	55089	2844
9509	55093	2838
9510	55097	2832
9511	55108	2827
9512	55114	2821
9513	55130	2816
9514	55139	2810
9515	55145	2804
9516	55154	2799
9517	55166	2793
9518	55176	2788
9519	55188	2782
9520	55197	2776
9521	55209	2771
9522	55220	2765
9523	55234	2760
9524	55244	2754
9525	55255	2749
9526	55272	2744
9527	55284	2738
9528	55291	2732
9529	55305	2727
9530	55344	2723
9531	55359	2718
9532	55370	2712
9533	55387	2707
9534	55398	2701
9535	55416	2696
9536	55424	2690
9537	55437	2685
9538	55449	2679
9539	55472	2674
9540	55481	2669
9541	55495	2663
9542	55505	2658
9543	55528	2653
9544	55546	2647
9545	55558	2642
9546	55571	2636
9547	55592	2631
9548	55599	2625
9549	55612	2620
9550	55628	2615
9551	55638	2609
9552	55651	2604
9553	55660	2598
9554	55677	2593
9555	55690	2587
9556	55704	2582
9557	55711	2576
9558	55721	2570
9559	55727	2564
9560	55732	2558
9561	55736	2553
9562	55740	2547
9563	55745	2541
9564	55749	2535
9565	55753	2529
9566	55756	2523
9567	55761	2517
9568	55765	2511
9569	55769	2505
9570	55774	2499
9571	55778	2494
9572	55782	2488
9573	55786	2482
9574	55791	2476
9575	55795	2470
9576	55799	2464
9577	55804	2458
9578	55808	2452
9579	55813	2446
9580	55817	2441
9581	55821	2435
9582	55827	2429
9583	55832	2423
9584	55836	2417
9585	55841	2411
9586	55846	2405
9587	55853	2400
9588	55857	2394
9589	55861	2388
9590	55867	2382
9591	55873	2376
9592	55879	2370
9593	55889	2365
9594	55893	2359
9595	55898	2353
9596	55902	2347
9597	55906	2341
9598	55911	2335
9599	55917	2329
9600	55922	2324
9601	55926	2318
9602	55931	2312
9603	55936	2306
9604	55941	2300
9605	55946	2294
9606	55951	2288
9607	55955	2282
9608	55959	2277
9609	55963	2271
9610	55967	2265
9611	55972	2259
9612	55978	2253
9613	55983	2247
9614	55988	2241
9615	55992	2235
9616	55998	2230
9617	56006	2224
9618	56014	2218
9619	56020	2212
9620	56033	2207
9621	56040	2201
9622	56047	2195
9623	56062	2190
9624	56080	2184
9625	56089	2179
9626	56103	2173
9627	56117	2168
9628	56127	2162
9629	56140	2157
9630	56155	2151
9631	56169	2146
9632	56189	2140
9633	56200	2135
9634	56209	2129
9635	56222	2123
9636	56233	2118
9637	56239	2112
9638	56252	2106
9639	56272	2101
9640	56280	2095
9641	56296	2090
9642	56309	2084
9643	56317	2078
9644	56332	2073
9645	56353	2068
9646	56374	2062
9647	56388	2057
9648	56397	2051
9649	56411	2046
9650	56427	2040
9651	56439	2034
9652	56451	2029
9653	56465	2023
9654	56475	2018
9655	56488	2012
9656	56498	2006
9657	56511	2001
9658	56521	1995
9659	56542	1990
9660	56555	1984
9661	56572	1979
9662	56581	1973
9663	56595	1967
9664	56602	1961
9665	56617	1956
9666	56628	1950
9667	56643	1945
9668	56662	1939
9669	56675	1934
9670	56689	1928
9671	56707	1923
9672	56723	1917
9673	56759	1912
9674	56772	1907
9675	56783	1901
9676	56799	1895
9677	56810	1890
9678	56822	1884
9679	56831	1878
9680	56837	1872
9681	56855	1867
9682	56866	1861
9683	56883	1856
9684	56897	1850
9685	56909	1844
9686	56919	1839
9687	56933	1833
9688	56945	1827
9689	56958	1822
9690	56970	1816
9691	56981	1810
9692	57005	1805
9693	57018	1799
9694	57031	1794
9695	57043	1788
9696	57055	1782
9697	57064	1777
9698	57078	1771
9699	57093	1765
9700	57109	1760
9701	57122	1754
9702	57137	1748
9703	57147	1743
9704	57160	1737
9705	57170	1731
9706	57187	1726
9707	57203	1720
9708	57216	1714
9709	57236	1709
9710	57255	1703
9711	57274	1698
9712	57292	1692
9713	57307	1687
9714	57316	1681
9715	57323	1675
9716	57334	1669
9717	57346	1664
9718	57357	1658
9719	57368	1652
9720	57381	1646
9721	57393	1641
9722	57404	1635
9723	57416	1629
9724	57425	1623
9725	57433	1618
9726	57437	1612
9727	57442	1606
9728	57446	1600
9729	57448	1594
9730	57453	1588
9731	57458	1582
9732	57464	1576
9733	57470	1570
9734	57479	1564
9735	57488	1558
9736	57493	1552
9737	57498	1546
9738	57502	1541
9739	57506	1535
9740	57511	1529
9741	57515	1523
9742	57521	1517
9743	57528	1511
9744	57537	1505
9745	57541	1499
9746	57546	1493
9747	57550	1487
9748	57555	1481
9749	57559	1475
9750	57563	1469
9751	57571	1464
9752	57574	1458
9753	57579	1452
9754	57583	1446
9755	57587	1440
9756	57592	1434
9757	57596	1428
9758	57601	1422
9759	57605	1416
9760	57610	1410
9761	57616	1404
9762	57622	1398
9763	57628	1392
9764	57636	1387
9765	57644	1381
9766	57651	1375
9767	57656	1369
9768	57660	1363
9769	57668	1357
9770	57677	1351
9771	57689	1346
9772	57705	1340
9773	57716	1334
9774	57738	1329
9775	57756	1323
9776	57765	1317
9777	57779	1311
9778	57792	1306
9779	57803	1300
9780	57814	1294
9781	57832	1288
9782	57843	1283
9783	57857	1277
9784	57871	1271
9785	57887	1265
9786	57909	1260
9787	57916	1254
9788	57931	1248
9789	57942	1242
9790	57957	1237
9791	57968	1231
9792	57981	1225
9793	57989	1219
9794	58002	1213
9795	58013	1208
9796	58026	1202
9797	58040	1196
9798	58053	1190
9799	58068	1185
9800	58080	1179
9801	58094	1173
9802	58108	1167
9803	58119	1161
9804	58136	1156
9805	58146	1150
9806	58160	1144
9807	58169	1138
9808	58184	1132
9809	58197	1127
9810	58202	1121
9811	58207	1115
9812	58211	1109
9813	58215	1103
9814	58220	1097
9815	58224	1091
9816	58229	1085
9817	58233	1079
9818	58238	1073
9819	58241	1067
9820	58245	1061
9821	58250	1055
9822	58253	1049
9823	58257	1043
9824	58262	1037
9825	58266	1031
9826	58270	1025
9827	58274	1019
9828	58278	1013
9829	58283	1007
9830	58285	1001
9831	58290	996
9832	58296	990
9833	58303	984
9834	58309	978
9835	58319	972
9836	58322	966
9837	58327	960
9838	58331	954
9839	58335	948
9840	58339	942
9841	58344	936
9842	58348	930
9843	58352	924
9844	58357	918
9845	58361	912
9846	58365	906
9847	58370	900
9848	58375	894
9849	58378	889
9850	58382	883
9851	58387	877
9852	58391	871
9853	58395	865
9854	58399	859
9855	58404	853
9856	58408	847
9857	58412	841
9858	58416	835
9859	58421	829
9860	58425	823
9861	58430	817
9862	58434	811
9863	58441	805
9864	58447	799
9865	58457	793
9866	58464	788
9867	58474	782
9868	58485	776
9869	58498	770
9870	58515	764
9871	58525	758
9872	58537	752
9873	58552	747
9874	58564	741
9875	58573	735
9876	58592	729
9877	58605	723
9878	58621	718
9879	58634	712
9880	58643	706
9881	58655	700
9882	58667	694
9883	58679	688
9884	58685	682
9885	58700	676
9886	58716	671
9887	58730	665
9888	58744	659
9889	58755	653
9890	58777	647
9891	58787	641
9892	58802	635
9893	58812	630
9894	58828	624
9895	58835	618
9896	58844	612
9897	58853	606
9898	58865	600
9899	58876	594
9900	58886	588
9901	58902	582
9902	58916	577
9903	58927	571
9904	58941	565
9905	58955	559
9906	58970	553
9907	58984	547
9908	58992	541
9909	59006	535
9910	59025	530
9911	59035	524
9912	59042	518
9913	59047	512
9914	59052	506
9915	59056	500
9916	59060	494
9917	59065	488
9918	59069	482
9919	59073	476
9920	59078	470
9921	59082	464
9922	59086	458
9923	59091	452
9924	59095	446
9925	59099	440
9926	59103	434
9927	59108	428
9928	59112	422
9929	59116	416
9930	59120	410
9931	59126	404
9932	59132	398
9933	59139	392
9934	59147	386
9935	59155	381
9936	59161	375
9937	59165	369
9938	59169	363
9939	59173	357
9940	59181	351
9941	59187	345
9942	59191	339
9943	59195	333
9944	59200	327
9945	59204	321
9946	59208	315
9947	59213	309
9948	59216	303
9949	59221	297
9950	59224	291
9951	59228	285
9952	59233	279
9953	59237	273
9954	59242	267
9955	59248	261
9956	59253	255
9957	59257	249
9958	59262	243
9959	59267	238
9960	59273	232
9961	59282	226
9962	59294	220
9963	59300	214
9964	59307	208
9965	59313	202
9966	59319	196
9967	59332	190
9968	59348	184
9969	59362	178
9970	59370	172
9971	59383	166
9972	59396	160
9973	59403	154
9974	59411	148
9975	59426	142
9976	59442	137
9977	59457	131
9978	59470	125
9979	59477	119
9980	59493	113
9981	59520	107
9982	59532	101
9983	59545	95
9984	59567	89
9985	59583	83
9986	59599	77
9987	59611	71
9988	59626	65
9989	59655	59
9990	59666	53
9991	59679	47
9992	59689	41
9993	59700	35
9994	59709	29
9995	59721	23
9996	59732	17
9997	59743	11
9998	59762	5
9999	59783	0
